weep_two_tree,weep_two_tree__base,crepen_two_tree,crepen_two_tree__base,Banya_two_tree,Banya_two_tree__base,weep_jap,weep_jap__base,crepen_alone,crepen_alone__base,Banya_lily,Banya_lily__base,dogwood_weep,dogwood_weep__base,dogwood+lily,dogwood+lily__base,Banya_jap,Banya_jap__base,weep_alone,weep_alone__base,dogwood_alone,dogwood_alone__base,dogwood_two_tree,dogwood_two_tree__base,jap_two_tree,jap_two_tree__base,jap_lily,jap_lily__base,Banya_tulip,Banya_tulip__base,Tulip,Tulip__base,weep_tulip,weep_tulip__base,dogwood_jap,dogwood_jap__base,jap_tulip,jap_tulip__base,Banya_alone,Banya_alone__base,lily,lily__base,dogwood_tulip,dogwood_tulip__base,jap_alone,jap_alone__base
0.1636853814125061,0.04437917470932007,0.04811837524175644,0.16529196500778198,0.1734486073255539,0.12101590633392334,0.17306947708129883,0.18316161632537842,0.031027397140860558,0.18717673420906067,0.12031063437461853,0.19396072626113892,0.20809373259544373,0.11906908452510834,0.24556872248649597,0.08792276680469513,0.16814079880714417,0.18567264080047607,0.051914431154727936,0.04714759439229965,0.06830981373786926,0.06346739828586578,0.1579066812992096,0.06510790437459946,0.18745312094688416,0.2888847589492798,0.0852675586938858,0.22249655425548553,0.08615904301404953,0.16719567775726318,0.13367411494255066,0.20657283067703247,0.13955602049827576,0.10263311862945557,0.17485341429710388,0.0807161033153534,0.10911949723958969,0.21701234579086304,0.1405220925807953,0.10367481410503387,0.09088549017906189,0.22901491820812225,0.171124666929245,0.07611320912837982,0.08942481130361557,0.2831645607948303
0.08289086818695068,0.0457199290394783,0.04736005514860153,0.1016726940870285,0.0822705626487732,0.10011085867881775,0.1584242284297943,0.17678110301494598,0.048399925231933594,0.11462722718715668,0.16778993606567383,0.14482711255550385,0.0812821015715599,0.07188296318054199,0.16556218266487122,0.06485212594270706,0.12071013450622559,0.1892746090888977,0.05915522202849388,0.06204104423522949,0.0838209018111229,0.07870661467313766,0.088194340467453,0.0716049075126648,0.15949931740760803,0.27361953258514404,0.1374792754650116,0.22554358839988708,0.08828075975179672,0.11157931387424469,0.19888775050640106,0.16869068145751953,0.1334758996963501,0.08090504258871078,0.08483725786209106,0.08914908021688461,0.22811798751354218,0.20551523566246033,0.08038529008626938,0.10471709072589874,0.12206002324819565,0.18366357684135437,0.16447584331035614,0.0635731965303421,0.08363058418035507,0.28335681557655334
0.08807941526174545,0.07890929281711578,0.07504478096961975,0.13525576889514923,0.11858449876308441,0.12415488064289093,0.18835186958312988,0.18775475025177002,0.07001759856939316,0.12728703022003174,0.17702768743038177,0.18624655902385712,0.1105574369430542,0.08614976704120636,0.1452888399362564,0.12186530232429504,0.1427287757396698,0.13594090938568115,0.054778069257736206,0.08017522096633911,0.11802967637777328,0.07539817690849304,0.1051337718963623,0.06651659309864044,0.13477960228919983,0.1750240921974182,0.10700953006744385,0.18669018149375916,0.0855293795466423,0.13061726093292236,0.22221049666404724,0.17656569182872772,0.126936137676239,0.12330198287963867,0.088680699467659,0.1116032600402832,0.15738290548324585,0.22668974101543427,0.07284802198410034,0.10624317824840546,0.17494937777519226,0.14384829998016357,0.1281437873840332,0.10469677299261093,0.07643520832061768,0.1594735085964203
0.1467362493276596,0.05783536285161972,0.07610878348350525,0.10519802570343018,0.10869644582271576,0.06726089119911194,0.1839938461780548,0.1379300057888031,0.06643173098564148,0.10511486232280731,0.17709249258041382,0.13279002904891968,0.2165507972240448,0.09243439882993698,0.23445844650268555,0.08320401608943939,0.1919938325881958,0.06405419111251831,0.051256489008665085,0.058487921953201294,0.13854840397834778,0.077328160405159,0.12126326560974121,0.08806639909744263,0.17685261368751526,0.06791433691978455,0.09648197889328003,0.14397233724594116,0.11028049886226654,0.07675409317016602,0.28083115816116333,0.1470867395401001,0.10306316614151001,0.06533822417259216,0.1584976762533188,0.11003883928060532,0.08822356164455414,0.12146532535552979,0.09552870690822601,0.050882600247859955,0.17362646758556366,0.11165058612823486,0.10626324266195297,0.07398781925439835,0.08367594331502914,0.06745443493127823
0.10830195993185043,0.06271794438362122,0.07013410329818726,0.07369937747716904,0.13504186272621155,0.057219140231609344,0.21944962441921234,0.12991417944431305,0.05869874358177185,0.06829636543989182,0.16132338345050812,0.11021962016820908,0.23039476573467255,0.07464562356472015,0.15208035707473755,0.05445452034473419,0.11535804718732834,0.08947208523750305,0.06885948032140732,0.05932440981268883,0.1451570838689804,0.058929070830345154,0.11144869029521942,0.06340313702821732,0.08368945121765137,0.10122857987880707,0.11099880933761597,0.16645276546478271,0.09061943739652634,0.043962933123111725,0.20547668635845184,0.07786083221435547,0.14153049886226654,0.08605410903692245,0.0982065349817276,0.057938963174819946,0.1426573246717453,0.13732856512069702,0.12647442519664764,0.057904064655303955,0.15397173166275024,0.08628629893064499,0.14708954095840454,0.03758185729384422,0.07997973263263702,0.17318974435329437
0.09604920446872711,0.06473760306835175,0.07158317416906357,0.0518234483897686,0.10485711693763733,0.06832954287528992,0.2231908142566681,0.10710005462169647,0.07684935629367828,0.055481087416410446,0.1757783144712448,0.10114336013793945,0.2180260866880417,0.07375649362802505,0.17265594005584717,0.05674184486269951,0.09874650090932846,0.07487644255161285,0.0895140990614891,0.056095466017723083,0.11861981451511383,0.07756844162940979,0.12803953886032104,0.07152952253818512,0.0860125720500946,0.09923028945922852,0.12332107871770859,0.12758974730968475,0.09789592027664185,0.05509989708662033,0.1172717958688736,0.06743881106376648,0.1316373646259308,0.0869133472442627,0.0895933210849762,0.04989246651530266,0.15798866748809814,0.11261844635009766,0.10849988460540771,0.06112907826900482,0.11004495620727539,0.07864823192358017,0.21119098365306854,0.04135517776012421,0.0888889729976654,0.09314803779125214
0.1424914002418518,0.0542808435857296,0.1439577341079712,0.06465279310941696,0.12405222654342651,0.07934382557868958,0.22930411994457245,0.11286171525716782,0.09536056220531464,0.06578809767961502,0.20699113607406616,0.07594487071037292,0.23740558326244354,0.07773573696613312,0.17614078521728516,0.05672847479581833,0.2362562119960785,0.06979076564311981,0.09974867105484009,0.051845841109752655,0.15902560949325562,0.08161598443984985,0.24969308078289032,0.07583414018154144,0.24458840489387512,0.09557919204235077,0.12450872361660004,0.09299102425575256,0.14106857776641846,0.08667415380477905,0.10882681608200073,0.0972633883357048,0.15647712349891663,0.08688484132289886,0.19744464755058289,0.07436080276966095,0.18698488175868988,0.1070324033498764,0.14418604969978333,0.06968972086906433,0.09748469293117523,0.05310863256454468,0.21321551501750946,0.07017792761325836,0.22364380955696106,0.08841659128665924
0.12162282317876816,0.04639936611056328,0.10182689875364304,0.06670725345611572,0.11796700954437256,0.055153608322143555,0.12721338868141174,0.11903049796819687,0.0846475288271904,0.0621541365981102,0.13848131895065308,0.06017573922872543,0.1630048155784607,0.06496124714612961,0.11390843242406845,0.06653623282909393,0.10797187685966492,0.07536058127880096,0.08721935749053955,0.04620731994509697,0.15667304396629333,0.06229574605822563,0.15742357075214386,0.06490962952375412,0.158807173371315,0.05155323073267937,0.10078927129507065,0.11911847442388535,0.08488979190587997,0.08196665346622467,0.12449640035629272,0.09800136089324951,0.10992159694433212,0.06970691680908203,0.09935609996318817,0.06681543588638306,0.19063907861709595,0.118662029504776,0.09521199762821198,0.05257860943675041,0.14672669768333435,0.08793391287326813,0.12692178785800934,0.07572468370199203,0.12404637038707733,0.05146265774965286
0.13049131631851196,0.12803548574447632,0.09741687774658203,0.2275693714618683,0.12964656949043274,0.16643227636814117,0.09842124581336975,0.20349685847759247,0.09580078721046448,0.24729923903942108,0.14930026233196259,0.1984865963459015,0.16384558379650116,0.15396955609321594,0.1562546193599701,0.14574533700942993,0.09895990788936615,0.18825772404670715,0.10083194822072983,0.17195188999176025,0.1523900032043457,0.0886574238538742,0.13627879321575165,0.10423644632101059,0.16586247086524963,0.18225571513175964,0.13153789937496185,0.1432102471590042,0.10499219596385956,0.17409954965114594,0.26635465025901794,0.1614004373550415,0.1531921923160553,0.18384650349617004,0.08914332836866379,0.10516166687011719,0.15209338068962097,0.20634928345680237,0.12574437260627747,0.15648333728313446,0.12838564813137054,0.16155335307121277,0.15839704871177673,0.17400340735912323,0.14362382888793945,0.17915788292884827
0.1623830795288086,0.21338632702827454,0.1107189953327179,0.29095861315727234,0.20704123377799988,0.2771490216255188,0.18743549287319183,0.24949416518211365,0.09283548593521118,0.28742554783821106,0.2106412649154663,0.2714363932609558,0.2498260736465454,0.19345860183238983,0.33987805247306824,0.19231300055980682,0.19434337317943573,0.27865666151046753,0.20263218879699707,0.2220173329114914,0.17984983325004578,0.13708075881004333,0.22619125247001648,0.17785653471946716,0.20517534017562866,0.342907190322876,0.24161136150360107,0.2474992722272873,0.15228389203548431,0.2712877690792084,0.23631124198436737,0.2695953845977783,0.21028439700603485,0.25883349776268005,0.16911165416240692,0.18910419940948486,0.18328885734081268,0.30235302448272705,0.2233203649520874,0.26480817794799805,0.17091691493988037,0.2755313217639923,0.29176974296569824,0.23116090893745422,0.22943352162837982,0.282937616109848
