crepen_two_tree__base
0.16529196500778198
0.1016726940870285
0.13525576889514923
0.10519802570343018
0.07369937747716904
0.0518234483897686
0.06465279310941696
0.06670725345611572
0.2275693714618683
0.29095861315727234
0.07378066331148148
0.07730655372142792
0.06391408294439316
0.10364565253257751
0.12267559766769409
0.1531277894973755
0.18177956342697144
0.1607387661933899
0.06958477199077606
0.05376042425632477
0.06786024570465088
0.09660683572292328
0.07822834700345993
0.08249994367361069
0.0705028548836708
0.08083362132310867
0.05208107829093933
0.049075767397880554
0.05024407431483269
0.05441182479262352
0.15789371728897095
0.1363527625799179
0.19475547969341278
0.09403567016124725
0.1055946871638298
0.07281756401062012
0.07352335751056671
0.09850166738033295
0.11578676104545593
0.08036979287862778
0.0684933215379715
0.07631013542413712
0.06630170345306396
0.10447605699300766
0.07399752736091614
0.05793074890971184
0.04732424020767212
0.07910531014204025
0.09404993057250977
0.12176011502742767
0.0967094749212265
0.05564499646425247
0.072506383061409
0.057578496634960175
0.05211462825536728
0.057332634925842285
0.07242687046527863
0.10700814425945282
0.19568195939064026
0.21232888102531433
0.20926421880722046
0.21282504498958588
0.21259085834026337
0.2560880780220032
0.1006050705909729
0.10128863900899887
0.10038210451602936
0.05917688459157944
0.09068022668361664
0.09273161739110947
0.18314781785011292
0.1353333592414856
0.07049441337585449
0.10844139754772186
0.10813288390636444
0.08323697745800018
0.05045308917760849
0.058640122413635254
0.09822157025337219
0.06560800224542618
0.17689061164855957
0.15474465489387512
0.20341698825359344
0.2083531618118286
0.18302592635154724
0.11407855153083801
0.0769224762916565
0.1704408824443817
0.1479366570711136
0.11241494119167328
0.10037960857152939
0.12631863355636597
0.10062330961227417
0.16888146102428436
0.08317738771438599
0.06377895921468735
0.16944520175457
0.055576227605342865
0.05023723095655441
0.05910386145114899
0.06437336653470993
0.07036799192428589
0.07629141956567764
0.09098146855831146
0.08108775317668915
0.10935994982719421
0.07707353681325912
0.06766051054000854
0.12980177998542786
0.08802267163991928
0.10884683579206467
0.1302482783794403
0.09652429819107056
0.08800128102302551
0.07309432327747345
0.11523249745368958
0.12328439950942993
0.07979437708854675
0.08250981569290161
0.058870356529951096
0.0446288101375103
0.07400594651699066
0.08700941503047943
0.06834135949611664
0.14787498116493225
0.09750946611166
0.08559948205947876
0.09647788852453232
0.13490313291549683
0.10434718430042267
0.08617518842220306
0.11932948231697083
0.10378848761320114
0.15421900153160095
0.11179502308368683
0.045986108481884
0.05450773984193802
0.11235450208187103
0.12801110744476318
0.09307284653186798
0.07250787317752838
0.07434380054473877
0.06489923596382141
0.0726655125617981
0.1890462040901184
0.14606177806854248
0.11012616008520126
0.08457350730895996
0.07368936389684677
0.05686959624290466
0.08080896735191345
0.06187139078974724
0.06740222871303558
0.07828299701213837
0.09251474589109421
0.06435616314411163
0.06324519217014313
0.06910595297813416
0.14403511583805084
0.16135886311531067
0.10943955183029175
0.10881197452545166
0.17814569175243378
0.15634790062904358
0.06610257923603058
0.05639183148741722
0.0632108598947525
0.06586705148220062
0.0493202731013298
0.06260668486356735
0.06806771457195282
0.07194074988365173
0.06257937848567963
0.09318506717681885
0.0976681336760521
0.05757495015859604
0.04623806104063988
0.08750216662883759
0.08027009665966034
0.22414278984069824
0.08651557564735413
0.0797533318400383
0.16138605773448944
0.1865936517715454
0.0627189353108406
0.047053854912519455
0.05840305611491203
0.09054325520992279
0.1506960242986679
0.1693337857723236
0.19600486755371094
0.08328180015087128
0.07411214709281921
0.08014454692602158
0.07619397342205048
0.07118722796440125
0.05244576930999756
0.06250666081905365
0.07141032814979553
