weep_alone__base
0.04714759439229965
0.06204104423522949
0.08017522096633911
0.058487921953201294
0.05932440981268883
0.056095466017723083
0.051845841109752655
0.04620731994509697
0.17195188999176025
0.2220173329114914
0.07164785265922546
0.06896086037158966
0.05166702717542648
0.051878780126571655
0.05830862745642662
0.12003406137228012
0.13675953447818756
0.05580626055598259
0.06660771369934082
0.059963956475257874
0.05767233297228813
0.05891730636358261
0.06104080006480217
0.07946764677762985
0.06856752932071686
0.07929959893226624
0.07847607135772705
0.09344528615474701
0.05476841330528259
0.052445247769355774
0.07125715911388397
0.06559382379055023
0.12133105099201202
0.058449290692806244
0.05652313679456711
0.0665329247713089
0.06055775284767151
0.061651479452848434
0.0784505307674408
0.052235983312129974
0.053290955722332
0.05149625986814499
0.05420778691768646
0.0753873959183693
0.060168951749801636
0.04827144369482994
0.041747041046619415
0.04505112022161484
0.05772799253463745
0.05559144169092178
0.040903858840465546
0.045026373118162155
0.034757085144519806
0.04804348945617676
0.06676419079303741
0.05048481747508049
0.0461234375834465
0.04109756648540497
0.06002682074904442
0.13579076528549194
0.13851717114448547
0.05557401478290558
0.045530885457992554
0.08277513086795807
0.09100212156772614
0.07673664391040802
0.07297500967979431
0.06240084767341614
0.07591017335653305
0.08776125311851501
0.11837973445653915
0.0969414934515953
0.061043135821819305
0.08984845131635666
0.07905106991529465
0.07489471137523651
0.03425241634249687
0.06877316534519196
0.05092068761587143
0.05803501605987549
0.23679488897323608
0.07581859081983566
0.06382788717746735
0.08434179425239563
0.14806059002876282
0.09159281849861145
0.059161849319934845
0.13045769929885864
0.11623470485210419
0.08267226070165634
0.09499554336071014
0.09640248864889145
0.0782575011253357
0.07212084531784058
0.0767243281006813
0.08930163830518723
0.1316399872303009
0.06836956739425659
0.06546740233898163
0.05352163314819336
0.06330807507038116
0.06447181105613708
0.05185961723327637
0.05414378643035889
0.07654373347759247
0.056887976825237274
0.052343469113111496
0.051814716309309006
0.0800052061676979
0.04886207729578018
0.09879148006439209
0.07404647767543793
0.055329542607069016
0.06646152585744858
0.06902286410331726
0.061131011694669724
0.07115903496742249
0.07576765865087509
0.06255471706390381
0.0552910715341568
0.04626378044486046
0.0859878808259964
0.08262564241886139
0.06263986229896545
0.06210411712527275
0.07488822937011719
0.06443414092063904
0.08641453832387924
0.11836393922567368
0.08425666391849518
0.1188170462846756
0.11493492126464844
0.12070119380950928
0.13722166419029236
0.11282199621200562
0.0570148304104805
0.061703216284513474
0.12774237990379333
0.07200887054204941
0.09062471240758896
0.08068239688873291
0.09018342196941376
0.07705584168434143
0.06550225615501404
0.14191734790802002
0.06216495484113693
0.10762129724025726
0.0895828902721405
0.06948684900999069
0.05078496038913727
0.051442574709653854
0.06088073179125786
0.060804203152656555
0.06489323079586029
0.050560783594846725
0.06177108734846115
0.05325496196746826
0.04758880287408829
0.061818599700927734
0.08209259808063507
0.06498546153306961
0.03564991429448128
0.03665338456630707
0.08243335783481598
0.04571717232465744
0.04650672897696495
0.0496884286403656
0.0537213496863842
0.05081745237112045
0.04619646817445755
0.04706880450248718
0.07249826937913895
0.062139254063367844
0.0513998419046402
0.06775619089603424
0.06781508028507233
0.05831530690193176
0.06882208585739136
0.059766292572021484
0.06401489675045013
0.05270915478467941
0.06086043268442154
0.12365458905696869
0.11267004907131195
0.05337371677160263
0.035396840423345566
0.045305728912353516
0.06132323294878006
0.13971593976020813
0.11877463757991791
0.09040858596563339
0.053489238023757935
0.08764883130788803
0.05953734368085861
0.0436449758708477
0.05919639393687248
0.045181602239608765
0.06956395506858826
0.09155657142400742
