weep_two_tree,weep_two_tree__base,crepen_two_tree,crepen_two_tree__base,Banya_two_tree,Banya_two_tree__base,weep_jap,weep_jap__base,crepen_alone,crepen_alone__base,Banya_lily,Banya_lily__base,dogwood_weep,dogwood_weep__base,dogwood+lily,dogwood+lily__base,Banya_jap,Banya_jap__base,weep_alone,weep_alone__base,dogwood_alone,dogwood_alone__base,dogwood_two_tree,dogwood_two_tree__base,jap_two_tree,jap_two_tree__base,jap_lily,jap_lily__base,Banya_tulip,Banya_tulip__base,Tulip,Tulip__base,weep_tulip,weep_tulip__base,dogwood_jap,dogwood_jap__base,jap_tulip,jap_tulip__base,Banya_alone,Banya_alone__base,lily,lily__base,dogwood_tulip,dogwood_tulip__base,jap_alone,jap_alone__base
0.930823802947998,0.8877962827682495,0.8985531330108643,0.8898392915725708,0.9188040494918823,0.8575658202171326,0.785713255405426,0.8892675638198853,0.9277985692024231,0.8897241353988647,0.9053052663803101,0.8743734359741211,0.9245575666427612,0.9441748857498169,0.854822039604187,0.9269965291023254,0.8261619806289673,0.8940982222557068,0.9467719793319702,0.9265438318252563,0.9588968753814697,0.9447072744369507,0.9555583000183105,0.932101845741272,0.9236828684806824,0.8564056754112244,0.7541586756706238,0.8769920468330383,0.7399407625198364,0.9296048283576965,0.9045413136482239,0.9337388873100281,0.949946939945221,0.9280155897140503,0.8012537360191345,0.9254003763198853,0.863917887210846,0.9051344990730286,0.867416262626648,0.8818846940994263,0.8860275149345398,0.9088699817657471,0.799675464630127,0.9443354606628418,0.7729859352111816,0.8954261541366577
0.9532440900802612,0.9401976466178894,0.8536277413368225,0.9172055721282959,0.9388120174407959,0.8675940632820129,0.9140850901603699,0.9178297519683838,0.8864656686782837,0.9023927450180054,0.9105388522148132,0.9023765325546265,0.9653893113136292,0.9202927350997925,0.946768581867218,0.9093095064163208,0.8887014985084534,0.9002829790115356,0.9661280512809753,0.9359895586967468,0.9263452291488647,0.9384810924530029,0.9104936718940735,0.9282070398330688,0.8516199588775635,0.7549856901168823,0.8227050304412842,0.8462764024734497,0.8286463618278503,0.8709114789962769,0.9097887873649597,0.9221873879432678,0.9599288702011108,0.9264833331108093,0.7963057160377502,0.9292340874671936,0.8576774597167969,0.9458301663398743,0.902632474899292,0.9059879779815674,0.9139872789382935,0.8915932774543762,0.9060925841331482,0.9367895722389221,0.7444417476654053,0.8242320418357849
0.8941088914871216,0.8464775681495667,0.8637545704841614,0.8885678052902222,0.9106398224830627,0.8840939998626709,0.8654760718345642,0.9048468470573425,0.9149153232574463,0.8801443576812744,0.8394765853881836,0.9298788905143738,0.942888617515564,0.9353864789009094,0.8301730751991272,0.9205256104469299,0.8068239688873291,0.9225802421569824,0.8704192638397217,0.9162051677703857,0.9221358299255371,0.9558098316192627,0.8842482566833496,0.9552482962608337,0.9273836612701416,0.7863504886627197,0.8132505416870117,0.896521806716919,0.8175469636917114,0.8500164151191711,0.8626199960708618,0.9500800371170044,0.9081759452819824,0.9161806106567383,0.7914765477180481,0.9340370297431946,0.9060691595077515,0.9413679242134094,0.8902934193611145,0.905658483505249,0.8736292719841003,0.904203474521637,0.9167059659957886,0.9572498798370361,0.8327109813690186,0.8348411321640015
0.8541984558105469,0.8683369159698486,0.9081612825393677,0.9214913845062256,0.9343003630638123,0.9059399962425232,0.8873895406723022,0.9551371335983276,0.9407090544700623,0.9107327461242676,0.8098028898239136,0.9134989976882935,0.8817762136459351,0.9561282396316528,0.8290644884109497,0.9093299508094788,0.8707895278930664,0.9053391814231873,0.871675968170166,0.9331172108650208,0.9272488355636597,0.9671801924705505,0.8458218574523926,0.9697279334068298,0.8561294078826904,0.8954756259918213,0.770710289478302,0.9590432047843933,0.8061823844909668,0.8359552025794983,0.8815944790840149,0.9587802886962891,0.8662882447242737,0.915896475315094,0.8224850296974182,0.9598683714866638,0.8940358757972717,0.9031920433044434,0.8929239511489868,0.8986469507217407,0.8667075634002686,0.9487844109535217,0.8901777267456055,0.9182274341583252,0.874852180480957,0.8361120820045471
0.9197291731834412,0.9541775584220886,0.9152101278305054,0.8472217321395874,0.875478208065033,0.9140353202819824,0.8579599261283875,0.9585691094398499,0.9406547546386719,0.9208725690841675,0.8370945453643799,0.9166741371154785,0.8726043105125427,0.9200431108474731,0.8078223466873169,0.8833951950073242,0.8693490624427795,0.9034057259559631,0.8814944624900818,0.9303121566772461,0.9507926106452942,0.9367210865020752,0.9378400444984436,0.9379199743270874,0.9559760093688965,0.8880135416984558,0.8827474117279053,0.9433368444442749,0.8675708770751953,0.8847644329071045,0.926121711730957,0.9561323523521423,0.9308132529258728,0.9345083832740784,0.8337396383285522,0.9388295412063599,0.8768714666366577,0.8792571425437927,0.8807094097137451,0.896658182144165,0.8671646118164062,0.9387239217758179,0.8845984935760498,0.920569896697998,0.9054985642433167,0.8682482242584229
0.9254975914955139,0.9759082198143005,0.9209623336791992,0.8880042433738708,0.8881195783615112,0.9246726036071777,0.8888465762138367,0.9655979871749878,0.924858033657074,0.9474057555198669,0.8593382239341736,0.9156002998352051,0.9684998393058777,0.9218671321868896,0.8677305579185486,0.8622607588768005,0.717406153678894,0.961249828338623,0.9154379963874817,0.9741988182067871,0.8796314001083374,0.9449227452278137,0.9671749472618103,0.9605456590652466,0.8824238181114197,0.7296217083930969,0.8881056904792786,0.9492389559745789,0.8478331565856934,0.8847652673721313,0.9337235689163208,0.9469794631004333,0.9715321660041809,0.9417499899864197,0.8880549073219299,0.9713919162750244,0.8721542358398438,0.9042016267776489,0.8504271507263184,0.9379488229751587,0.9271462559700012,0.9619972705841064,0.8993555903434753,0.9504168033599854,0.956291139125824,0.9550444483757019
0.8155167102813721,0.9406370520591736,0.7777057886123657,0.9011765718460083,0.7265973091125488,0.9335193634033203,0.8807953000068665,0.8844470381736755,0.8237711191177368,0.9216959476470947,0.7759344577789307,0.9156462550163269,0.7960541844367981,0.9418793320655823,0.8300442695617676,0.8274043798446655,0.7304632663726807,0.964496374130249,0.8321664929389954,0.9106093049049377,0.8326462507247925,0.9411608576774597,0.8365361094474792,0.9487680196762085,0.7852069139480591,0.7645664811134338,0.8349317908287048,0.9414324760437012,0.7054093480110168,0.806490957736969,0.8258320093154907,0.9439138770103455,0.8518727421760559,0.9100377559661865,0.8648409843444824,0.8465834259986877,0.8652572631835938,0.8988406658172607,0.8280230164527893,0.9310365915298462,0.8535551428794861,0.9322172999382019,0.82816082239151,0.8918458819389343,0.8437421917915344,0.8689143657684326
0.82253098487854,0.9449310898780823,0.775783896446228,0.9493620991706848,0.6940239667892456,0.9641786813735962,0.7281559705734253,0.9014662504196167,0.8403798937797546,0.9558556079864502,0.7418397068977356,0.9184532761573792,0.8037258982658386,0.9600147604942322,0.7721863985061646,0.9718849658966064,0.8452010154724121,0.9539373517036438,0.8081924319267273,0.9313331246376038,0.8534145355224609,0.9364350438117981,0.8637176752090454,0.9684373736381531,0.6615719795227051,0.9138122200965881,0.8481882214546204,0.9027934074401855,0.6760584712028503,0.8808468580245972,0.8431159853935242,0.9434691667556763,0.8604321479797363,0.9346970319747925,0.8832010626792908,0.8833301663398743,0.8720887899398804,0.8738038539886475,0.7964409589767456,0.9600099325180054,0.8881328701972961,0.9504372477531433,0.8219210505485535,0.9474150538444519,0.8351889848709106,0.801095724105835
0.8871526122093201,0.9025537371635437,0.9153328537940979,0.9426117539405823,0.8883733153343201,0.8807647824287415,0.746173620223999,0.9145866632461548,0.8805890679359436,0.9413491487503052,0.6467768549919128,0.875109076499939,0.9603884816169739,0.8604680895805359,0.8971686363220215,0.9090284705162048,0.8845354318618774,0.8487284183502197,0.9033645987510681,0.8569526672363281,0.9050328731536865,0.8784841895103455,0.9462985992431641,0.892811119556427,0.6846162676811218,0.9235501289367676,0.7686836123466492,0.9202131032943726,0.7173420786857605,0.8990342617034912,0.813973069190979,0.9470186829566956,0.9373272657394409,0.9582942724227905,0.9245681166648865,0.8517096638679504,0.8606365919113159,0.8437230587005615,0.8962483406066895,0.8708449006080627,0.8269675970077515,0.9018228054046631,0.8371579051017761,0.8957123160362244,0.933457612991333,0.8854625821113586
0.8058132529258728,0.904338538646698,0.7831568121910095,0.9241887331008911,0.7867888808250427,0.8707684278488159,0.8787543773651123,0.9427236318588257,0.8333044052124023,0.9243598580360413,0.7233556509017944,0.9036362171173096,0.8557767868041992,0.8115503787994385,0.7906316518783569,0.8668331503868103,0.8140538930892944,0.7771925926208496,0.8422112464904785,0.9186804890632629,0.850280225276947,0.8898186683654785,0.8714284896850586,0.8742575645446777,0.8534712791442871,0.8855789303779602,0.6822655200958252,0.950456440448761,0.850641131401062,0.9016697406768799,0.8196220397949219,0.9517784714698792,0.8531919717788696,0.9249540567398071,0.8711199164390564,0.8624570369720459,0.841602087020874,0.9320752024650574,0.8067384362220764,0.8789507150650024,0.7341083288192749,0.8999220132827759,0.846872866153717,0.8944078683853149,0.8617316484451294,0.8099551796913147
0.8696373701095581,0.9271923899650574,0.8455229997634888,0.927998423576355,0.796909749507904,0.8227116465568542,0.797257661819458,0.8845465183258057,0.8280225396156311,0.9411850571632385,0.857433557510376,0.8218851089477539,0.9060845375061035,0.8769498467445374,0.8779295682907104,0.9426425099372864,0.7268013954162598,0.9279459714889526,0.8594765663146973,0.9318373799324036,0.7660314440727234,0.9407428503036499,0.8813460469245911,0.9553436636924744,0.8457881212234497,0.8811804056167603,0.799436628818512,0.9305233359336853,0.8258179426193237,0.8911266922950745,0.8687594532966614,0.9141846299171448,0.8446472883224487,0.9447263479232788,0.8140296936035156,0.9453606009483337,0.8477869033813477,0.9091771245002747,0.830917477607727,0.8389001488685608,0.7477126717567444,0.8285050392150879,0.8472743630409241,0.9540905952453613,0.8498717546463013,0.8993875980377197
0.9315470457077026,0.9245131611824036,0.9259056448936462,0.9113267660140991,0.9139325618743896,0.8128232359886169,0.7750594615936279,0.8599497675895691,0.89829021692276,0.9344236850738525,0.8762329816818237,0.8623439073562622,0.9356217980384827,0.9499539136886597,0.7775469422340393,0.934232771396637,0.7558028101921082,0.9155285358428955,0.9120582938194275,0.9496110081672668,0.8611171841621399,0.9150751829147339,0.9257463812828064,0.8533058166503906,0.9115523099899292,0.735275387763977,0.8552542328834534,0.7752532362937927,0.7896859645843506,0.8948759436607361,0.8520925045013428,0.9110331535339355,0.9077853560447693,0.9120990633964539,0.8057671785354614,0.8422682285308838,0.9264430999755859,0.7769784331321716,0.8749078512191772,0.8225674033164978,0.8520382642745972,0.8152263760566711,0.9022769331932068,0.8701650500297546,0.8371440172195435,0.8347882628440857
0.972437858581543,0.9317806959152222,0.9172886610031128,0.8990211486816406,0.8729677200317383,0.8993242979049683,0.8866519927978516,0.9007295966148376,0.9277947545051575,0.9224065542221069,0.9097334146499634,0.8193662166595459,0.9156691431999207,0.925222635269165,0.7767306566238403,0.9283212423324585,0.8776596188545227,0.9313381910324097,0.9465790390968323,0.959193229675293,0.938648521900177,0.8595342040061951,0.9597910642623901,0.8548206090927124,0.9588987827301025,0.6957001090049744,0.8920736312866211,0.8213461637496948,0.8632846474647522,0.9062981605529785,0.9120948314666748,0.9678322672843933,0.9328387975692749,0.9679314494132996,0.886413037776947,0.8287975192070007,0.9187873005867004,0.8379127979278564,0.9234316945075989,0.8591325879096985,0.9034115672111511,0.8787897825241089,0.8943874835968018,0.8692838549613953,0.9656183123588562,0.8082343339920044
0.9378753304481506,0.9285736680030823,0.9392024278640747,0.9090096950531006,0.9438130259513855,0.9256926774978638,0.9062073230743408,0.9268069267272949,0.942838728427887,0.927264392375946,0.8027437329292297,0.8365020155906677,0.9014477729797363,0.91838139295578,0.9181762933731079,0.9411017298698425,0.8760470151901245,0.9626733064651489,0.9738706350326538,0.9392032027244568,0.9423395395278931,0.8873913884162903,0.9469499588012695,0.9145106077194214,0.9313545823097229,0.7868367433547974,0.8240556716918945,0.9201400279998779,0.8787820339202881,0.8809322118759155,0.921886146068573,0.8917545080184937,0.8931581377983093,0.9432317018508911,0.9104368686676025,0.8779863119125366,0.9255694150924683,0.9112467169761658,0.9196019172668457,0.9104241132736206,0.8360719680786133,0.9439948201179504,0.8797330260276794,0.8931693434715271,0.9019724130630493,0.8378332853317261
0.9344199299812317,0.9116489887237549,0.8489082455635071,0.9211366772651672,0.956375241279602,0.9166107177734375,0.9078407287597656,0.9469636082649231,0.9460763931274414,0.9145402908325195,0.7994421720504761,0.9074615836143494,0.9495030641555786,0.9511398673057556,0.8890910148620605,0.9349586367607117,0.8764087557792664,0.9532186985015869,0.9759421348571777,0.9039901494979858,0.965991735458374,0.9633651375770569,0.9749132990837097,0.9793668985366821,0.9553350806236267,0.9280853271484375,0.7809857130050659,0.9408779740333557,0.8729090690612793,0.8871701955795288,0.8530479073524475,0.8840540051460266,0.8802962303161621,0.9430664777755737,0.892763078212738,0.9373865127563477,0.8346293568611145,0.8855504989624023,0.9352585673332214,0.9114829897880554,0.757569432258606,0.9563915133476257,0.832213819026947,0.9238247871398926,0.954131007194519,0.9349409341812134
0.8648337125778198,0.9074621796607971,0.936847984790802,0.9483702778816223,0.9374825358390808,0.9143145084381104,0.9121215343475342,0.9009770154953003,0.9532667994499207,0.9358352422714233,0.8763132691383362,0.8889609575271606,0.8894274830818176,0.9721386432647705,0.8437895774841309,0.9511252045631409,0.8580849170684814,0.9499374628067017,0.882836103439331,0.9057449102401733,0.8991584181785583,0.9724328517913818,0.9344474077224731,0.9575206637382507,0.8881549835205078,0.930711567401886,0.8584112524986267,0.952406644821167,0.8700974583625793,0.894430935382843,0.8698114156723022,0.904848039150238,0.9172495603561401,0.9519652724266052,0.8554046154022217,0.9271609783172607,0.8283578753471375,0.8956049680709839,0.8617479801177979,0.9422723054885864,0.8028039336204529,0.9355782866477966,0.8775544762611389,0.9431391954421997,0.9043281078338623,0.9384810328483582
0.9039045572280884,0.9364299774169922,0.9181819558143616,0.9158660769462585,0.9538200497627258,0.8777015209197998,0.8592477440834045,0.8204903602600098,0.8483052849769592,0.9334204196929932,0.7864679098129272,0.8950629234313965,0.8765234351158142,0.938232421875,0.8611165881156921,0.9598414897918701,0.8242570161819458,0.90510094165802,0.8516830801963806,0.9418041110038757,0.8353367447853088,0.933998703956604,0.9215861558914185,0.9204075336456299,0.8586462736129761,0.8468970060348511,0.801941990852356,0.9220473170280457,0.8755753636360168,0.9369309544563293,0.877428412437439,0.9039597511291504,0.9031526446342468,0.9366884827613831,0.8312808871269226,0.9183124303817749,0.8876069784164429,0.909779965877533,0.8725687861442566,0.8832287788391113,0.8475365042686462,0.9531054496765137,0.8951365351676941,0.9493509531021118,0.8618000745773315,0.8789387345314026
0.9096315503120422,0.9300330281257629,0.9009222388267517,0.8978207111358643,0.8856234550476074,0.8441501259803772,0.9349229335784912,0.9456719756126404,0.9218947887420654,0.9276010394096375,0.8954800367355347,0.9091510772705078,0.9194821119308472,0.9527034163475037,0.8492109775543213,0.9382785558700562,0.8826447129249573,0.9276045560836792,0.9360305666923523,0.9448626637458801,0.881787121295929,0.9298109412193298,0.9601691365242004,0.9445604681968689,0.8132316470146179,0.90782630443573,0.8663825988769531,0.9276862144470215,0.870468258857727,0.8680522441864014,0.9185881614685059,0.9514645934104919,0.9176780581474304,0.8951413035392761,0.891716718673706,0.8868862986564636,0.8950290083885193,0.9276326894760132,0.927013099193573,0.8737301826477051,0.9031872153282166,0.962597668170929,0.888267993927002,0.9499326944351196,0.8796498775482178,0.9030890464782715
0.9635182023048401,0.8602038621902466,0.9202218055725098,0.8497405648231506,0.8984757661819458,0.8557865619659424,0.9358659386634827,0.9569858908653259,0.9450563192367554,0.9325171113014221,0.9053280353546143,0.9405972361564636,0.9086577296257019,0.9043847322463989,0.8274980783462524,0.8751378059387207,0.8956265449523926,0.9208501577377319,0.9189265370368958,0.9574295878410339,0.9407219886779785,0.9476571083068848,0.9670211672782898,0.951528787612915,0.7982383370399475,0.8386229872703552,0.9419321417808533,0.9427672028541565,0.7339020371437073,0.8683502078056335,0.9213072657585144,0.9455145001411438,0.9081125259399414,0.9135783910751343,0.8853626251220703,0.8402059674263,0.9566876888275146,0.8830241560935974,0.8994812965393066,0.8638541102409363,0.8515505790710449,0.931161642074585,0.9073477387428284,0.9242966175079346,0.8847350478172302,0.9278791546821594
0.9674021601676941,0.8838017582893372,0.9016823172569275,0.8657866716384888,0.8889751434326172,0.9055760502815247,0.9420535564422607,0.926658570766449,0.9438648223876953,0.9010726809501648,0.9318535923957825,0.9152339696884155,0.9335745573043823,0.9054260849952698,0.8230262398719788,0.8970857858657837,0.9538669586181641,0.9211890697479248,0.9375042915344238,0.954909086227417,0.9507336020469666,0.9255730509757996,0.9533897042274475,0.9188488721847534,0.9281792640686035,0.8297026753425598,0.8597095608711243,0.8170952796936035,0.744821310043335,0.8932164907455444,0.9306999444961548,0.9268039464950562,0.9419974088668823,0.9230179190635681,0.9143710732460022,0.8806086778640747,0.8496095538139343,0.8687245845794678,0.9190316796302795,0.9035792350769043,0.8737070560455322,0.8963012099266052,0.9069953560829163,0.9034704566001892,0.9646939039230347,0.853827714920044
0.9474719762802124,0.8516376614570618,0.8657770752906799,0.8921040296554565,0.8462597131729126,0.8693830966949463,0.855826199054718,0.9359039664268494,0.9335886836051941,0.8703964352607727,0.9025443196296692,0.8781598210334778,0.9421294331550598,0.9252204895019531,0.8502063155174255,0.9074574708938599,0.7973862290382385,0.9420199394226074,0.926124095916748,0.9089491367340088,0.8245539665222168,0.9274922609329224,0.8364965319633484,0.9553443193435669,0.8643678426742554,0.8222894072532654,0.8118022084236145,0.8150015473365784,0.7879574298858643,0.9238743782043457,0.8454689383506775,0.9366879463195801,0.8497366905212402,0.9589457511901855,0.8490800261497498,0.9055901765823364,0.8572192788124084,0.944256067276001,0.8802206516265869,0.9045370221138,0.8221193552017212,0.9254409670829773,0.8610568046569824,0.918896496295929,0.8669102787971497,0.8321227431297302
0.8717527985572815,0.8760747909545898,0.8455907702445984,0.9313340783119202,0.8007664680480957,0.8771121501922607,0.8584747314453125,0.9224454164505005,0.921552300453186,0.9154436588287354,0.8816055655479431,0.923000693321228,0.9025429487228394,0.9256644248962402,0.8897892236709595,0.9133372902870178,0.7967942953109741,0.9257135391235352,0.9283379316329956,0.9267180562019348,0.8468030095100403,0.8880627155303955,0.8138895034790039,0.8984066247940063,0.8583406209945679,0.9042506814002991,0.8439706563949585,0.9393077492713928,0.8404605984687805,0.9450607299804688,0.7822965383529663,0.9197543859481812,0.8513957858085632,0.9689406156539917,0.8946992754936218,0.873973548412323,0.9212294220924377,0.9135972857475281,0.8510676026344299,0.9124600291252136,0.8215383291244507,0.8917679786682129,0.8942694067955017,0.9482182264328003,0.8933887481689453,0.9272575974464417
